"nflId_def","Pos","Player","G","Pass Snaps","%Zone","route","Zone EPS","Zone EPS Closing","Zone EPS Ball Skills","Zone EPS Tackling","Covers","Accurate TAR","C","INT","PB","T","FF"
238227,"FS","Mike Mitchell (IND)",8,141,0.96,"ANGLE",1.68,0.31,-0.28,1.65,5,1,1,0,0,1,0
2550654,"CB","K'Waun Williams (SF)",13,351,0.52,"FLAT",1.68,1.08,0.07,0.53,26,3,3,0,0,2.5,0
2552689,"CB","Ronald Darby (PHI)",9,373,0.4,"SLANT",1.68,-0.28,1.96,0,14,2,1,0,1,0,0
2532848,"FS","Tashaun Gipson (JAX)",16,549,0.81,"SCREEN",1.66,0.96,-0.73,1.43,13,2,2,0,0,1,0
2561001,"CB","Grant Haley (NYG)",10,264,0.43,"CROSS",1.66,1.01,0.45,0.2,14,1,1,0,0,1,0
2555299,"CB","Vernon Hargreaves III (TB)",1,39,0.32,"ANGLE",1.66,1.31,0.35,0,1,1,0,0,1,0,0
2560952,"CB","Jaire Alexander (GB)",13,435,0.43,"FLAT",1.66,0.48,0.36,0.82,29,3,3,0,0,4,0
89756,"CB","Jason McCourty (NE)",16,534,0.41,"FLAT",1.65,0.14,-0.09,1.6,28,2,2,0,0,2.5,0
2557887,"ILB","Haason Reddick (ARI)",16,444,0.73,"HITCH",1.63,-1.09,3.01,-0.28,34,2,1,0,1,2,0
2495807,"FS","Antoine Bethea (ARI)",16,567,0.84,"SCREEN",1.63,0.14,0.65,0.84,10,1,1,0,0,0,0
2558168,"CB","Rasul Douglas (PHI)",12,362,0.46,"IN",1.63,1.47,0.16,0,12,1,0,0,0,0,0
2541200,"CB","Rashaan Melvin (OAK)",14,330,0.34,"GO",1.61,-0.34,1.96,0,15,1,0,0,0,0,0
2555173,"FS","Eric Murray (KC)",14,404,0.9,"FLAT",1.61,-0.03,-0.06,1.69,18,1,1,0,0,2,0
2532920,"CB","Josh Norman (WAS)",16,599,0.4,"FLAT",1.61,-0.15,1.64,0.11,14,1,0,0,0,0.5,0
2532804,"ILB","Zach Brown (WAS)",16,386,0.84,"ANGLE",1.6,-0.31,1.78,0.13,25,3,1,0,0,1,0
2540197,"CB","Nickell Robey-Coleman (LA)",16,378,0.52,"FLAT",1.6,-0.07,-0.28,1.95,35,2,2,0,0,3.5,0
496735,"CB","Kareem Jackson (HOU)",16,593,0.63,"CORNER",1.6,0.56,1.04,0,14,1,0,0,1,0,0
2495613,"FS","Corey Graham (PHI)",13,439,0.9,"GO",1.59,0.72,0.87,0,39,2,1,0,1,1,0
2552386,"FS","Clayton Geathers (IND)",12,407,0.88,"undefined",1.58,-1.07,2.66,0,1,1,0,0,1,0,0
2560754,"DB","J.C. Jackson (NE)",13,266,0.35,"POST",1.58,-0.32,1.89,0,5,1,0,0,0,0,0
2555158,"FS","Kevin Byard (TEN)",16,582,0.87,"SLANT",1.57,-0.56,2.13,0,19,1,0,0,1,0,0
496739,"SS","Reshad Jones (MIA)",14,417,0.91,"SLANT",1.56,-0.3,1.86,0,10,1,0,0,0,0,0
2532804,"ILB","Zach Brown (WAS)",16,386,0.84,"FLAT",1.56,0.12,0.32,1.11,38,6,6,0,0,6,0
2557880,"ILB","Josh Harvey-Clemons (WAS)",14,163,0.81,"ANGLE",1.55,-0.04,-1.07,2.67,12,2,2,0,0,1.5,0
2532890,"OLB","Mychal Kendricks (SEA)",4,97,0.75,"POST",1.55,1.03,0.52,0,2,1,0,0,0,0,0
2557979,"SS","Jamal Adams (NYJ)",16,633,0.8,"SLANT",1.55,0,0,1.55,25,0,0,0,0,1,0
2558077,"SS","Lano Hill (SEA)",12,201,0.82,"FLAT",1.54,0.68,0.33,0.53,16,1,1,0,0,0,0
2552454,"SS","Landon Collins (NYG)",12,436,0.79,"CROSS",1.54,1.14,0.37,0.03,34,2,2,0,0,3,0
2560728,"CB","Tre Flowers (SEA)",14,514,0.41,"IN",1.54,0.41,1.13,0,21,1,0,0,1,0,0
2506268,"OLB","Lorenzo Alexander (BUF)",16,354,0.75,"SCREEN",1.53,0.47,1.17,-0.11,6,2,2,0,0,1,0
2560789,"LB","Darius Leonard (IND)",15,535,0.78,"HITCH",1.53,-0.97,2.87,-0.37,70,8,7,0,1,5.5,0
2553822,"FS","Curtis Riley (NYG)",16,578,0.97,"IN",1.51,2.06,-0.54,0,29,1,0,0,1,0,0
2552296,"OLB","Kyle Emanuel (LAC)",13,88,0.84,"POST",1.51,-0.76,2.27,0,6,1,0,0,0,0,0
2558033,"OLB","Ben Gedeon (MIN)",13,97,0.76,"FLAT",1.5,0.32,1.19,0,15,2,0,0,1,0,0
2561042,"LB","Nick DeLuca (JAX)",4,35,0.55,"FLAT",1.5,-0.16,1.65,0,2,1,0,0,0,0,0
2560884,"CB","M.J. Stewart (TB)",8,202,0.44,"SCREEN",1.49,0.96,0.7,-0.16,10,2,2,0,0,2,0
2557955,"CB","Teez Tabor (DET)",10,169,0.41,"CROSS",1.49,0.01,0.79,0.7,8,2,1,0,0,1.5,0
2550842,"SS","Adrian Phillips (LAC)",15,436,0.85,"HITCH",1.48,-1.33,1.83,0.98,63,5,2,0,3,2,0
2555310,"MLB","Jaylon Smith (DAL)",16,562,0.82,"GO",1.47,-0.73,2.2,0,31,1,0,0,0,0,0
2540152,"SS","Eric Reid (CAR)",13,424,0.9,"OUT",1.47,-1.45,2.92,0,17,3,1,0,2,1,0
2553562,"DB","Dean Marlowe (BUF)",1,28,1,"CROSS",1.46,0.23,1.23,0,1,1,0,0,1,0,0
2555568,"SS","Erik Harris (OAK)",15,220,0.87,"FLAT",1.44,0.08,0.79,0.57,8,1,1,0,0,1,0
2556735,"CB","Ken Crawley (NO)",9,251,0.41,"SCREEN",1.44,0.64,0.35,0.45,8,2,2,0,0,1,0
2533056,"MLB","Luke Kuechly (CAR)",16,546,0.84,"HITCH",1.43,0.97,2.2,-1.74,65,9,7,0,1,5,0
2532946,"CB","Coty Sensabaugh (PIT)",15,458,0.36,"CROSS",1.43,-1.66,3.06,0.04,16,1,0,0,0,2.5,0
2506789,"CB","Tramon Williams (GB)",16,589,0.68,"CROSS",1.42,0.24,-1.2,2.39,38,2,1,0,1,0,0
2556475,"CB","Briean Boddy-Calhoun (CLE)",14,426,0.61,"OUT",1.41,0.09,1.16,0.16,30,3,2,0,1,2,0
2561155,"ILB","Zaire Franklin (IND)",11,90,0.85,"POST",1.41,0.57,0.84,0,7,1,0,0,1,0,0
2543830,"FS","Tre Boston (ARI)",14,502,0.93,"CROSS",1.41,0.59,0.8,0.01,32,3,0,0,3,1,0
2555552,"CB","Ryan Smith (TB)",12,261,0.45,"SCREEN",1.4,1.25,-0.12,0.27,16,3,3,0,0,1.5,0
2556711,"SS","Jarrod Wilson (JAX)",11,115,0.85,"CORNER",1.39,-0.34,1.73,0,3,1,0,0,0,0,0
2539237,"CB","D.J. Hayden (JAX)",10,279,0.53,"FLAT",1.39,0.23,-0.08,1.24,32,4,4,0,0,3.5,0
2552568,"CB","Byron Jones (DAL)",16,594,0.29,"FLAT",1.38,0.41,-0.51,1.48,15,2,2,0,0,3,0
2560819,"CB","Nick Nelson (OAK)",10,164,0.45,"IN",1.37,0.73,0.64,0,11,1,0,0,0,0,0
2495872,"CB","Johnathan Joseph (HOU)",14,485,0.48,"IN",1.37,-0.37,0.45,1.29,22,2,2,0,0,2,0
2560764,"DB","Danny Johnson (WAS)",6,47,0.52,"GO",1.36,0.04,1.32,0,4,1,0,0,1,0,0
2558067,"CB","Marlon Humphrey (BAL)",14,469,0.36,"HITCH",1.36,0.13,0.97,0.26,31,3,1,0,2,1,0
2557980,"FS","Jabrill Peppers (CLE)",16,446,0.75,"GO",1.36,0.54,0.81,0,39,1,0,0,1,0,0
2550164,"CB","T.J. Carrie (CLE)",16,562,0.42,"SCREEN",1.36,0.07,0.16,1.12,26,2,2,0,0,1,0
2552320,"ILB","Ramik Wilson (LA)",11,86,0.7,"OUT",1.35,0.27,-0.1,1.18,9,1,1,0,0,2,0
2552488,"CB","Marcus Peters (LA)",16,525,0.53,"CORNER",1.35,0.17,1.18,0,11,1,0,0,1,0,0
2560901,"DB","Kevin Toliver (CHI)",10,98,0.44,"OUT",1.35,0.28,1.07,0,2,1,0,0,1,0,0
2495343,"CB","Buster Skrine (NYJ)",14,401,0.48,"SCREEN",1.34,0.14,1.02,0.18,17,3,3,0,0,3,0
2552262,"SS","Quandre Diggs (DET)",16,541,0.85,"GO",1.34,-0.2,1.54,0,34,1,0,0,1,0,0
2553687,"MLB","Zach Vigil (WAS)",4,19,0.94,"OUT",1.34,1.32,-0.27,0.29,3,1,1,0,0,0,0
2532948,"FS","Harrison Smith (MIN)",15,495,0.88,"POST",1.33,-0.2,1.53,0,35,1,0,0,1,0,0
2495153,"FS","Marcus Gilchrist (OAK)",16,453,0.83,"CORNER",1.33,-1.29,2.62,0,20,1,0,0,0,0,0
2555530,"FS","Vonn Bell (NO)",16,499,0.76,"ANGLE",1.33,1.41,-0.5,0.42,10,3,3,0,0,1,0
2556593,"ILB","Cory Littleton (LA)",16,556,0.75,"HITCH",1.32,1.8,-0.4,-0.08,45,5,5,0,0,5.5,0
2495281,"ILB","Mason Foster (WAS)",16,585,0.86,"OUT",1.32,0.85,0.85,-0.38,38,6,6,0,0,4,0
2555530,"FS","Vonn Bell (NO)",16,499,0.76,"CORNER",1.31,0.59,0.72,0.01,22,2,1,0,0,1,0
2556735,"CB","Ken Crawley (NO)",9,251,0.41,"FLAT",1.31,0.91,0.26,0.14,9,2,2,0,0,2,0
2559152,"ILB","Dylan Cole (HOU)",8,82,0.69,"CROSS",1.31,0.38,0.53,0.4,9,2,1,0,1,1,0
2540170,"CB","David Amerson (ARI)",6,150,0.47,"CORNER",1.31,0.24,1.07,0,8,1,0,0,1,0,0
2540221,"ILB","Vince Williams (PIT)",14,427,0.73,"CROSS",1.3,0.02,1.28,0,21,1,0,0,1,0,0
2534832,"FS","Rodney McLeod (PHI)",3,106,0.96,"GO",1.3,0.83,0.46,0,7,1,0,0,1,0,0
496727,"SS","Morgan Burnett (PIT)",11,254,0.71,"HITCH",1.29,-0.52,1.48,0.34,25,4,3,0,1,2,0
2556445,"CB","Brian Poole (ATL)",16,531,0.59,"GO",1.29,-0.93,2.23,0,71,2,1,1,0,0,0
2558067,"CB","Marlon Humphrey (BAL)",14,469,0.36,"SLANT",1.29,1.44,-0.15,0,8,1,1,0,0,0,0
2556475,"CB","Briean Boddy-Calhoun (CLE)",14,426,0.61,"HITCH",1.29,0,1.08,0.21,40,2,1,0,0,1,0
80668,"CB","Captain Munnerlyn (CAR)",16,425,0.52,"CROSS",1.29,0,0,1.29,35,0,0,0,0,0.5,0
2555522,"ILB","B.J. Goodson (NYG)",15,232,0.81,"CROSS",1.29,0.72,-0.61,1.17,32,2,2,0,0,1.5,0
2552265,"CB","Steven Nelson (KC)",15,659,0.35,"HITCH",1.28,0.2,1.28,-0.19,54,3,1,0,2,1.5,0
2495493,"DE","Justin Houston (KC)",11,390,0.79,"SCREEN",1.28,0,0,1.28,2,0,0,0,0,0.5,0
2560713,"LB","Tremaine Edmunds (BUF)",15,505,0.79,"ANGLE",1.28,0.28,-0.16,1.16,30,5,4,0,0,2.5,0
2560877,"LB","Roquan Smith (CHI)",16,567,0.73,"FLAT",1.28,0.25,1.37,-0.34,54,4,4,0,0,4,0
2550613,"CB","Malcolm Butler (TEN)",16,501,0.37,"OUT",1.28,1.28,-1.9,1.9,14,3,2,0,1,1.5,0
2543464,"ILB","C.J. Mosley (BAL)",15,548,0.86,"SCREEN",1.27,0.2,0.37,0.7,10,1,1,0,0,0,0
2552686,"OLB","Damien Wilson (DAL)",16,125,0.75,"CROSS",1.27,0.04,1.37,-0.14,13,1,0,0,0,1,0
238227,"FS","Mike Mitchell (IND)",8,141,0.96,"HITCH",1.27,-1.03,-0.32,2.61,16,2,2,0,0,3,1
80668,"CB","Captain Munnerlyn (CAR)",16,425,0.52,"OUT",1.27,-0.33,1.6,0,23,2,1,0,1,0,0
2540162,"CB","Logan Ryan (TEN)",14,498,0.52,"CROSS",1.27,-0.48,1.74,0.01,35,3,2,0,1,1,0
2552689,"CB","Ronald Darby (PHI)",9,373,0.4,"FLAT",1.27,0.31,0.81,0.15,14,1,1,0,0,1,0
2557837,"OLB","Reuben Foster (SF)",6,198,0.8,"SCREEN",1.27,0.61,0.22,0.44,11,1,1,0,0,0,0
2555166,"MLB","Joe Schobert (CLE)",13,527,0.8,"FLAT",1.27,0.32,0.49,0.45,27,2,1,0,0,1,0
2558182,"SS","Rayshawn Jenkins (LAC)",8,73,0.77,"HITCH",1.27,0.1,1.14,0.02,8,2,1,0,0,1,0
2539338,"CB","B.W. Webb (NYG)",16,576,0.4,"FLAT",1.27,0.12,-0.4,1.55,23,1,1,0,0,2,0
2533056,"MLB","Luke Kuechly (CAR)",16,546,0.84,"ANGLE",1.26,0.55,0.67,0.05,40,4,1,0,2,1,0
2532961,"ILB","Danny Trevathan (CHI)",16,628,0.79,"OUT",1.26,1.07,0.63,-0.44,54,7,5,0,0,0.5,0
2560760,"SS","Derwin James (LAC)",15,568,0.72,"CROSS",1.26,0.26,1,0,38,1,1,0,0,0,0
2560827,"LB","Dorian O'Daniel (KC)",13,237,0.76,"FLAT",1.26,1.13,-0.27,0.4,30,4,4,0,0,5,0
2552490,"ILB","Benardrick McKinney (HOU)",16,522,0.8,"CROSS",1.24,0.18,0.6,0.47,40,3,3,0,0,1.5,0
2560741,"CB","Holton Hill (MIN)",12,172,0.33,"CROSS",1.24,0,0,1.24,6,0,0,0,0,1,0
2539943,"FS","D.J. Swearinger (WAS)",15,565,0.86,"SLANT",1.24,0.76,-0.34,0.81,14,3,2,0,1,3,0
2558159,"FS","Xavier Woods (DAL)",14,513,0.98,"SCREEN",1.23,-0.01,0.4,0.85,9,2,2,0,0,0,0
2555342,"SS","Karl Joseph (OAK)",12,239,0.85,"ANGLE",1.23,0.33,0.9,0,3,1,0,0,0,0,0
2552686,"OLB","Damien Wilson (DAL)",16,125,0.75,"FLAT",1.22,0.58,-0.07,0.71,20,3,2,0,0,1.5,0
2505708,"FS","Mike Adams (CAR)",16,553,0.84,"POST",1.22,0.2,1.03,0,27,1,0,0,1,0,0
2557927,"CB","Desmond King (LAC)",15,473,0.61,"GO",1.22,0.5,0.72,0,51,1,0,0,1,0,0
2557979,"SS","Jamal Adams (NYJ)",16,633,0.8,"POST",1.22,0.44,0.78,0,33,1,0,0,1,0,0
2550842,"SS","Adrian Phillips (LAC)",15,436,0.85,"SLANT",1.21,0.7,0.51,0,12,1,0,0,1,0,0
2534830,"SS","Tavon Wilson (DET)",14,176,0.63,"IN",1.21,0.92,0.29,0,6,1,0,0,0,0,0
2543474,"CB","Darqueze Dennard (CIN)",13,412,0.44,"ANGLE",1.21,0.15,-0.18,1.23,5,1,1,0,0,2,0
2553353,"CB","Darryl Roberts (NYJ)",14,432,0.67,"HITCH",1.21,1.27,-0.13,0.08,37,1,1,0,0,1,0
2560766,"CB","Taron Johnson (BUF)",11,262,0.5,"FLAT",1.21,0.27,-0.04,0.98,23,1,1,0,0,2.5,0
2552592,"MLB","Kwon Alexander (TB)",6,233,0.8,"SCREEN",1.19,0.57,-0.44,1.06,10,3,2,0,1,2,0
2558801,"OLB","Jordan Evans (CIN)",14,246,0.71,"SLANT",1.19,0.7,0.13,0.36,14,1,1,0,0,1,0
2552447,"OLB","Shaq Thompson (CAR)",14,332,0.74,"FLAT",1.19,0.6,0.26,0.32,39,1,1,0,0,2,0
2560718,"LB","Rashaan Evans (TEN)",14,257,0.91,"HITCH",1.19,-0.09,1.28,0,23,1,0,0,1,0,0
2539237,"CB","D.J. Hayden (JAX)",10,279,0.53,"CROSS",1.19,0.94,-0.29,0.54,28,2,2,0,0,2,0
2552315,"MLB","Jordan Hicks (PHI)",12,461,0.86,"HITCH",1.18,1.46,-1.6,1.32,60,9,7,0,2,7,0
79848,"SS","Malcolm Jenkins (PHI)",16,680,0.73,"OUT",1.18,-0.19,1.43,-0.06,48,2,1,0,1,1,0
2552689,"CB","Ronald Darby (PHI)",9,373,0.4,"SCREEN",1.17,0.38,0.53,0.26,14,2,2,0,0,0.5,0
2543505,"CB","Bradley Roby (DEN)",14,517,0.36,"OUT",1.17,-0.35,3.57,-2.04,16,6,3,0,2,3,0
2508004,"DB","Anthony Levine (BAL)",16,227,0.67,"HITCH",1.17,0.52,0.75,-0.11,21,4,3,0,1,0,0
1302,"CB","Aqib Talib (LA)",8,217,0.55,"POST",1.17,1.39,-0.22,0,11,1,0,0,0,0,0
2557920,"CB","Jourdan Lewis (DAL)",13,136,0.61,"WHEEL",1.17,1.89,-0.73,0,1,1,0,0,0,0,0
71251,"SS","Patrick Chung (NE)",15,561,0.54,"FLAT",1.17,0.42,0.55,0.2,31,4,4,0,0,4,0
2532789,"ILB","Mark Barron (LA)",12,279,0.74,"CROSS",1.17,0,0.69,0.47,38,3,2,0,0,1,0
2560916,"CB","Denzel Ward (CLE)",13,500,0.44,"OUT",1.16,-0.68,1.2,0.64,24,4,3,0,0,2,0
89756,"CB","Jason McCourty (NE)",16,534,0.41,"POST",1.16,0.15,1,0,15,1,0,0,1,0,0
2555394,"CB","Daryl Worley (OAK)",10,228,0.37,"SCREEN",1.15,0,0,1.15,10,0,0,0,0,1,0
2543869,"OLB","Devon Kennard (DET)",15,479,0.85,"FLAT",1.15,0.01,0.1,1.04,13,1,1,0,0,0.5,0
2557967,"OLB","Duke Riley (ATL)",14,233,0.83,"OUT",1.15,0.45,-0.36,1.06,18,4,4,0,0,3.5,0
2559208,"CB","Ryan Lewis (BUF)",5,102,0.42,"POST",1.15,-0.27,1.42,0,2,1,0,0,1,0,0
2558064,"OLB","T.J. Watt (PIT)",16,541,0.69,"IN",1.15,0.26,0.88,0,5,2,0,0,1,0,0
2552266,"OLB","Anthony Chickillo (PIT)",16,180,0.61,"SLANT",1.15,-0.03,1.18,0,4,1,0,0,0,0,0
2558157,"CB","Ahkello Witherspoon (SF)",12,360,0.35,"FLAT",1.14,0.64,-0.67,1.17,11,1,1,0,0,1,0
2557880,"ILB","Josh Harvey-Clemons (WAS)",14,163,0.81,"FLAT",1.14,0.56,-0.18,0.76,17,3,3,0,0,4,0
2557967,"OLB","Duke Riley (ATL)",14,233,0.83,"FLAT",1.14,0.34,0.15,0.65,22,2,2,0,0,3,0
2540197,"CB","Nickell Robey-Coleman (LA)",16,378,0.52,"IN",1.14,0.23,0.91,0,28,1,1,0,0,0,0
2552289,"OLB","Bud Dupree (PIT)",16,526,0.68,"SCREEN",1.13,0,0,1.13,3,0,0,0,0,0,0
2532948,"FS","Harrison Smith (MIN)",15,495,0.88,"FLAT",1.13,-0.16,-0.31,1.6,25,2,2,0,0,4,0
2557979,"SS","Jamal Adams (NYJ)",16,633,0.8,"FLAT",1.13,1.28,-0.03,-0.12,45,3,3,0,0,2.5,0
2495775,"FS","Eric Weddle (BAL)",16,630,0.95,"FLAT",1.13,-0.08,0.15,1.06,23,1,1,0,0,1,0
2535687,"SS","Michael Thomas (NYG)",16,317,0.72,"GO",1.12,1.18,-0.06,0,18,2,0,0,1,0,0
2556367,"CB","William Jackson (CIN)",16,601,0.32,"FLAT",1.12,0.09,-0.18,1.2,16,1,1,0,0,1.5,0
2552310,"ILB","Denzel Perryman (LAC)",8,177,0.78,"IN",1.11,-0.23,1.34,0,8,1,0,0,0,0,0
2550930,"ILB","Todd Davis (DEN)",15,426,0.82,"WHEEL",1.11,0.75,0.36,0,2,1,0,0,1,0,0
2558065,"CB","Adoree' Jackson (TEN)",16,537,0.45,"IN",1.11,0.04,1.07,0,18,1,0,0,1,0,0
2532828,"OLB","Lavonte David (TB)",14,522,0.73,"OUT",1.11,0.7,-0.36,0.77,38,6,6,0,0,3.5,0
2543855,"CB","Bene' Benwikere (ARI/OAK)",12,312,0.45,"FLAT",1.11,1.01,0.29,-0.19,19,4,4,0,0,4,0
494287,"FS","Devin McCourty (NE)",16,625,0.84,"GO",1.11,-0.36,1.46,0,34,1,0,0,1,0,0
2539320,"SS","Kenny Vaccaro (TEN)",13,417,0.9,"SCREEN",1.1,0.55,0.3,0.25,7,1,1,0,0,1,0
2552392,"SS","Jordan Richards (ATL)",15,254,0.75,"GO",1.1,-0.71,1.82,0,23,1,0,0,0,0,0
2557995,"FS","Marcus Maye (NYJ)",6,205,0.96,"HITCH",1.1,0.66,0.44,0,19,1,0,0,1,0,0
2533059,"CB","Morris Claiborne (NYJ)",15,572,0.33,"ANGLE",1.1,0.44,0.66,0,1,1,0,0,0,0,0
2555552,"CB","Ryan Smith (TB)",12,261,0.45,"POST",1.09,-0.84,1.94,0,8,3,1,0,1,0,0
2552262,"SS","Quandre Diggs (DET)",16,541,0.85,"POST",1.09,0.07,1.37,-0.35,29,1,0,0,1,0,0
2555329,"OLB","Myles Jack (JAX)",16,553,0.8,"IN",1.09,0.42,0.03,0.63,39,2,2,0,0,2,0
2556571,"CB","Jonathan Jones (NE)",16,353,0.52,"OUT",1.08,0.43,0.63,0.02,26,2,1,0,1,1,0
2506861,"CB","Brent Grimes (TB)",13,427,0.42,"HITCH",1.08,0.53,0.49,0.06,38,3,1,0,1,1,0
2555568,"SS","Erik Harris (OAK)",15,220,0.87,"IN",1.08,-0.24,1.32,0,9,1,0,0,1,0,0
2553637,"CB","Justin Coleman (SEA)",15,444,0.56,"POST",1.08,-0.38,1.45,0,29,1,0,0,1,0,0
2552448,"CB","Trae Waynes (MIN)",13,368,0.37,"GO",1.07,0.39,0.68,0,21,1,0,0,0,0,0
2543811,"CB","Pierre Desir (IND)",15,528,0.34,"HITCH",1.07,0.59,0.42,0.06,44,2,1,0,1,2,0
2539935,"OLB","Kiko Alonso (MIA)",15,525,0.81,"ANGLE",1.07,-0.05,-0.03,1.15,34,2,1,0,0,2,0
2539243,"SS","Bradley McDougald (SEA)",15,503,0.79,"POST",1.07,0.45,0.24,0.38,25,2,1,0,1,1,0
2530510,"CB","Chris Harris (DEN)",11,397,0.38,"SCREEN",1.07,0.02,-0.06,1.11,9,1,1,0,0,2,0
2307,"CB","Orlando Scandrick (KC)",13,508,0.39,"FLAT",1.07,0.45,0.14,0.49,24,1,1,0,0,2.5,0
2508107,"CB","Jimmy Smith (BAL)",12,370,0.39,"OUT",1.07,-1.12,1.15,1.05,13,1,1,0,0,1,0
2507843,"OLB","Vincent Rey (CIN)",8,74,0.68,"WHEEL",1.06,-0.3,1.36,0,1,1,0,0,0,0,0
2555155,"SS","Deon Bush (CHI)",7,102,0.97,"OUT",1.06,0.52,0.4,0.15,9,2,1,0,0,1,1
2558067,"CB","Marlon Humphrey (BAL)",14,469,0.36,"WHEEL",1.06,0.32,0.74,0,2,1,0,0,1,0,0
2543464,"ILB","C.J. Mosley (BAL)",15,548,0.86,"OUT",1.06,0.13,0.33,0.6,22,2,2,0,0,2,0
2539978,"ILB","Jon Bostic (PIT)",15,280,0.71,"CROSS",1.06,0.11,1.08,-0.13,16,2,1,0,1,0.5,0
2535613,"ILB","L.J. Fort (PIT)",11,198,0.83,"SCREEN",1.05,0.17,-0.81,1.69,7,1,1,0,0,0,0
2539240,"SS","Micah Hyde (BUF)",15,479,0.91,"OUT",1.05,0.55,0.52,-0.01,20,3,3,0,0,2,0
2550654,"CB","K'Waun Williams (SF)",13,351,0.52,"SCREEN",1.05,0,0,1.05,13,0,0,0,0,1,0
2558157,"CB","Ahkello Witherspoon (SF)",12,360,0.35,"OUT",1.05,1.31,0.06,-0.33,8,1,1,0,0,1,0
2552490,"ILB","Benardrick McKinney (HOU)",16,522,0.8,"FLAT",1.04,-2.09,2.71,0.42,48,4,3,0,1,3,0
2539943,"FS","D.J. Swearinger (WAS)",15,565,0.86,"HITCH",1.04,-0.26,-0.22,1.51,42,4,4,0,0,4,0
2557972,"MLB","Marquel Lee (OAK)",16,171,0.84,"HITCH",1.03,-0.23,1.26,0,21,1,0,0,1,0,0
4365,"CB","Brandon Carr (BAL)",16,556,0.42,"HITCH",1.03,-0.2,1.46,-0.22,39,4,4,0,0,3.5,0
2540180,"FS","Tyrann Mathieu (HOU)",16,637,0.74,"OUT",1.03,0.55,0.66,-0.18,30,2,1,0,0,2,0
2506789,"CB","Tramon Williams (GB)",16,589,0.68,"IN",1.02,0.09,0.94,0,18,1,0,0,0,0,0
2557961,"CB","Quincy Wilson (IND)",13,282,0.44,"ANGLE",1.02,0.3,0.66,0.07,8,4,4,0,0,2,0
2558168,"CB","Rasul Douglas (PHI)",12,362,0.46,"SCREEN",1.02,0.55,-0.14,0.62,10,2,2,0,0,2,0
2507817,"SS","Rafael Bush (BUF)",14,250,0.54,"IN",1.02,-0.7,1.72,0,17,1,0,0,0,0,0
2555162,"MLB","Deion Jones (ATL)",6,224,0.79,"HITCH",1.02,0.73,0.09,0.19,26,3,1,0,2,1,0
2495507,"CB","Richard Sherman (SF)",13,455,0.4,"FLAT",1.01,0.49,0.41,0.11,11,2,2,0,0,2,0
2506353,"ILB","Derrick Johnson (OAK)",6,94,0.88,"ANGLE",1.01,0.37,0.35,0.3,3,1,1,0,0,0.5,0
2495775,"FS","Eric Weddle (BAL)",16,630,0.95,"POST",1.01,0.98,0.02,0,35,1,0,0,1,0,0
2552568,"CB","Byron Jones (DAL)",16,594,0.29,"GO",1,-0.05,1.06,0,33,1,0,0,1,0,0
2561155,"ILB","Zaire Franklin (IND)",11,90,0.85,"SCREEN",1,0.24,-0.23,0.99,9,1,1,0,0,1,0
2540162,"CB","Logan Ryan (TEN)",14,498,0.52,"SCREEN",1,0.16,0.88,-0.04,18,1,1,0,0,1,0
2555175,"CB","James Bradberry (CAR)",16,578,0.42,"SCREEN",0.99,0.46,0.83,-0.29,18,2,2,0,0,2,0
2552262,"SS","Quandre Diggs (DET)",16,541,0.85,"FLAT",0.99,-0.21,0.82,0.38,26,2,2,0,0,3,0
2558259,"CB","Shaquill Griffin (SEA)",15,532,0.33,"FLAT",0.99,0.28,0.49,0.21,11,3,2,0,0,1,0
2556571,"CB","Jonathan Jones (NE)",16,353,0.52,"HITCH",0.99,0.46,-0.01,0.53,38,2,2,0,0,2.5,0
2558289,"LB","Tanner Vallejo (CLE)",6,76,0.82,"SCREEN",0.99,0.27,0.72,0,4,1,0,0,0,0,0
79848,"SS","Malcolm Jenkins (PHI)",16,680,0.73,"POST",0.98,0.26,0.72,0,37,1,0,0,1,0,0
496739,"SS","Reshad Jones (MIA)",14,417,0.91,"ANGLE",0.98,-0.77,1.75,0,12,1,0,0,1,0,0
2533049,"OLB","Whitney Mercilus (HOU)",16,485,0.74,"FLAT",0.97,-0.23,1.3,-0.1,19,3,2,0,0,0,0
2560728,"CB","Tre Flowers (SEA)",14,514,0.41,"SCREEN",0.97,0.37,0.19,0.41,15,2,2,0,0,3,0
2534830,"SS","Tavon Wilson (DET)",14,176,0.63,"WHEEL",0.96,-0.82,1.81,-0.02,2,1,0,0,0,1,0
238227,"FS","Mike Mitchell (IND)",8,141,0.96,"FLAT",0.96,0,0,0.96,14,0,0,0,0,1.5,0
2495807,"FS","Antoine Bethea (ARI)",16,567,0.84,"SLANT",0.96,-0.35,-0.2,1.51,21,2,2,0,0,1,0
2556148,"OLB","Jatavis Brown (LAC)",14,380,0.8,"OUT",0.96,0.14,0.23,0.59,19,2,2,0,0,2,0
2552310,"ILB","Denzel Perryman (LAC)",8,177,0.78,"SLANT",0.96,0.3,0.66,0,8,1,0,0,1,0,0
2556571,"CB","Jonathan Jones (NE)",16,353,0.52,"GO",0.96,-0.66,1.62,0,36,2,0,0,2,0,0
2557867,"CB","Tre'Davious White (BUF)",16,526,0.37,"SCREEN",0.96,-0.17,0.94,0.18,11,3,3,0,0,0.5,0
