"position","displayName","route","nflId_def","eps_man_coverage","routes","accurate_targets","completions_allowed","PB","INT","T","FF","eps_tracking","eps_closing","eps_ball_skills","eps_tackling","eps_man_coverage_no_tackling"
"ILB","Danny Trevathan","CORNER",2532961,0.102516168810156,3,0,0,0,0,0,0,0.102516168810156,0,0,0,0.102516168810156
"CB","Anthony Averett","CORNER",2560963,0.0976095853960004,2,0,0,0,0,0,0,0.0976095853960004,0,0,0,0.0976095853960004
"CB","Vernon Hargreaves III","CORNER",2555299,0.0950736636758783,1,0,0,0,0,0,0,0.0950736636758783,0,0,0,0.0950736636758783
"FS","Ibraheim Campbell","CORNER",2552605,0.0938048854288705,1,0,0,0,0,0,0,0.0938048854288705,0,0,0,0.0938048854288705
"CB","Nate Hairston","CORNER",2558108,0.092797062941713,2,0,0,0,0,0,0,-0.150159948659458,0.242957011601171,0,0,0.092797062941713
"FS","Anthony Harris","CORNER",2553655,0.0904197461220253,3,0,0,0,0,0,0,0.0338014002606373,0.056618345861388,0,0,0.0904197461220253
"DB","Isaac Yiadom","CORNER",2560946,0.0901791158113423,5,0,0,0,0,0,0,0.0901791158113423,0,0,0,0.0901791158113423
"ILB","Reggie Ragland","CORNER",2555169,0.0900185597420302,1,0,0,0,0,0,0,0.0900185597420302,0,0,0,0.0900185597420302
"OLB","Damien Wilson","CORNER",2552686,0.0886551114671101,1,0,0,0,0,0,0,0.0886551114671101,0,0,0,0.0886551114671101
"OLB","Jordan Evans","CORNER",2558801,0.084388821701108,2,0,0,0,0,0,0,0.084388821701108,0,0,0,0.084388821701108
"MLB","Eric Kendricks","CORNER",2552312,0.0819580207250644,1,0,0,0,0,0,0,0.0819580207250644,0,0,0,0.0819580207250644
"ILB","Christian Jones","CORNER",2550572,0.0818522182721749,1,0,0,0,0,0,0,0.0818522182721749,0,0,0,0.0818522182721749
"DB","Ronnie Harrison","CORNER",2561008,0.0767425581670884,2,0,0,0,0,0,0,0.0767425581670884,0,0,0,0.0767425581670884
"OLB","A.J. Klein","CORNER",2539982,0.0742001364439693,1,0,0,0,0,0,0,0.0742001364439693,0,0,0,0.0742001364439693
"CB","Dominique Rodgers-Cromartie","CORNER",306,0.0729418499223472,2,0,0,0,0,0,0,0.0729418499223472,0,0,0,0.0729418499223472
"DB","Danny Johnson","CORNER",2560764,0.0728005686329047,1,0,0,0,0,0,0,0.0728005686329047,0,0,0,0.0728005686329047
"CB","Darius Phillips","CORNER",2560839,0.0697714180663866,1,0,0,0,0,0,0,0.0697714180663866,0,0,0,0.0697714180663866
"ILB","Mason Foster","CORNER",2495281,0.0682669209830415,1,0,0,0,0,0,0,0.0682669209830415,0,0,0,0.0682669209830415
"ILB","Darron Lee","CORNER",2555322,0.0658163399535144,1,0,0,0,0,0,0,0.0658163399535144,0,0,0,0.0658163399535144
"CB","Jamar Taylor","CORNER",2539932,0.0646132501348645,1,0,0,0,0,0,0,0.0646132501348645,0,0,0,0.0646132501348645
"CB","Avonte Maddox","CORNER",2560795,0.0640716678285679,9,0,0,0,0,0,0,0.0640716678285679,0,0,0,0.0640716678285679
"CB","Sidney Jones","CORNER",2557958,0.0623740370017613,1,0,0,0,0,0,0,0.0623740370017613,0,0,0,0.0623740370017613
"OLB","Nick Vigil","CORNER",2555528,0.05892653886139,1,0,0,0,0,0,0,0.05892653886139,0,0,0,0.05892653886139
"FS","Antoine Bethea","CORNER",2495807,0.0573864558154535,7,0,0,0,0,0,0,-0.0416123028050664,0.0989987586205199,0,0,0.0573864558154535
"OLB","Jatavis Brown","CORNER",2556148,0.0565600405217411,1,0,0,0,0,0,0,0.0565600405217411,0,0,0,0.0565600405217411
"CB","Isaiah Oliver","CORNER",2560830,0.0524070382995818,2,0,0,0,0,0,0,0.0524070382995818,0,0,0,0.0524070382995818
"FS","Eddie Jackson","CORNER",2558176,0.0491221069112134,3,0,0,0,0,0,0,0.0491221069112134,0,0,0,0.0491221069112134
"ILB","Jayon Brown","CORNER",2558005,0.0359940230762888,2,0,0,0,0,0,0,0.0359940230762888,0,0,0,0.0359940230762888
"ILB","Dylan Cole","CORNER",2559152,0.0356418341032376,1,0,0,0,0,0,0,0.0356418341032376,0,0,0,0.0356418341032376
"SS","Michael Thomas","CORNER",2535687,0.033617368636114,6,0,0,0,0,0,0,0.033617368636114,0,0,0,0.033617368636114
"CB","A.J. Bouye","CORNER",2541162,0.0335264490566628,11,0,0,0,0,0,0,0.0335264490566628,0,0,0,0.0335264490566628
"CB","Darqueze Dennard","CORNER",2543474,0.0330886535959956,11,0,0,0,0,0,0,0.0330886535959956,0,0,0,0.0330886535959956
"CB","Eli Apple","CORNER",2555277,0.0301937569001376,13,1,1,0,0,1,0,0.390716188174235,0,-0.43472550272406,0.0742030714499626,-0.044009314549825
"CB","Jamal Agnew","CORNER",2558821,0.0286710741746287,3,0,0,0,0,0,0,0.0286710741746287,0,0,0,0.0286710741746287
"CB","Jalen Davis","CORNER",2561316,0.0280562249852105,1,0,0,0,0,0,0,0.0280562249852105,0,0,0,0.0280562249852105
"MLB","Kwon Alexander","CORNER",2552592,0.0251056549108738,1,0,0,0,0,0,0,0.0251056549108738,0,0,0,0.0251056549108738
"OLB","Devon Kennard","CORNER",2543869,0.0248913866865874,1,0,0,0,0,0,0,0.0248913866865874,0,0,0,0.0248913866865874
"CB","LeShaun Sims","CORNER",2555551,0.0240645776507051,2,0,0,0,0,0,0,0.0240645776507051,0,0,0,0.0240645776507051
"OLB","Myles Jack","CORNER",2555329,0.0233796251343364,1,0,0,0,0,0,0,0.0233796251343364,0,0,0,0.0233796251343364
"OLB","Barkevious Mingo","CORNER",2540140,0.019185329502794,1,0,0,0,0,0,0,0.019185329502794,0,0,0,0.019185329502794
"OLB","Tahir Whitehead","CORNER",2532986,0.0176636903245243,2,0,0,0,0,0,0,0.0176636903245243,0,0,0,0.0176636903245243
"FS","Will Parks","CORNER",2556278,0.0171210852217062,1,0,0,0,0,0,0,0.0171210852217062,0,0,0,0.0171210852217062
"CB","Coty Sensabaugh","CORNER",2532946,0.0161701058786482,5,0,0,0,0,0,0,0.0161701058786482,0,0,0,0.0161701058786482
"CB","Akeem King","CORNER",2553456,0.0123937050412151,1,1,1,0,0,0,0,-0.127606556647965,0.7240183188681,-0.58401805717892,0,0.0123937050412151
"SS","Derwin James","CORNER",2560760,0.0122630675905779,7,1,1,0,0,0,0,-0.415394924250856,1.202551610241,-0.79366447223038,0.0187708538308137,-0.00650778624023585
"CB","Leonard Johnson","CORNER",2532878,0.0118682297713646,1,0,0,0,0,0,0,0.0118682297713646,0,0,0,0.0118682297713646
"DB","Armani Watts","CORNER",2560921,0.0117022958686116,1,0,0,0,0,0,0,0.0117022958686116,0,0,0,0.0117022958686116
"MLB","David Mayo","CORNER",2553441,0.011127794710003,1,0,0,0,0,0,0,0.011127794710003,0,0,0,0.011127794710003
"LB","Foye Oluokun","CORNER",2561132,0.00202006113671983,1,0,0,0,0,0,0,0.00202006113671983,0,0,0,0.00202006113671983
"DB","Tre Sullivan","CORNER",2559260,0.000250194431793859,1,0,0,0,0,0,0,0.000250194431793859,0,0,0,0.000250194431793859
"CB","K'Waun Williams","CORNER",2550654,-0.00154415969760911,2,0,0,0,0,0,0,-0.00154415969760911,0,0,0,-0.00154415969760911
"CB","Derrick Jones","CORNER",2558819,-0.00537190982677451,1,0,0,0,0,0,0,-0.00537190982677451,0,0,0,-0.00537190982677451
"CB","Tony Lippett","CORNER",2552427,-0.00781466539553106,1,0,0,0,0,0,0,-0.00781466539553106,0,0,0,-0.00781466539553106
"CB","Torry McTyer","CORNER",2559053,-0.00800766720623562,2,0,0,0,0,0,0,-0.00800766720623562,0,0,0,-0.00800766720623562
"CB","Eric Rowe","CORNER",2552255,-0.00885287759102324,1,0,0,0,0,0,0,-0.00885287759102324,0,0,0,-0.00885287759102324
"DB","Tracy Walker","CORNER",2560913,-0.00941169202137362,1,0,0,0,0,0,0,-0.00941169202137362,0,0,0,-0.00941169202137362
"DB","Natrell Jamerson","CORNER",2560759,-0.0119684866994933,1,0,0,0,0,0,0,-0.0119684866994933,0,0,0,-0.0119684866994933
"CB","Briean Boddy-Calhoun","CORNER",2556475,-0.0148210663390702,8,0,0,0,0,0,0,-0.0148210663390702,0,0,0,-0.0148210663390702
"CB","De'Vante Harris","CORNER",2556833,-0.0202979371675706,1,0,0,0,0,0,0,-0.0202979371675706,0,0,0,-0.0202979371675706
"FS","Mike Mitchell","CORNER",238227,-0.0222166003736929,1,0,0,0,0,0,0,-0.0222166003736929,0,0,0,-0.0222166003736929
"CB","Charvarius Ward","CORNER",2561417,-0.0222473054084436,2,0,0,0,0,0,0,-0.0222473054084436,0,0,0,-0.0222473054084436
"OLB","Preston Smith","CORNER",2552276,-0.0239020569368167,1,0,0,0,0,0,0,-0.0239020569368167,0,0,0,-0.0239020569368167
"SS","Eric Berry","CORNER",496723,-0.0251902077393437,1,0,0,0,0,0,0,-0.0251902077393437,0,0,0,-0.0251902077393437
"FS","Rontez Miles","CORNER",2540287,-0.026201133678707,1,0,0,0,0,0,0,-0.026201133678707,0,0,0,-0.026201133678707
"MLB","Luke Kuechly","CORNER",2533056,-0.0293656470230453,1,0,0,0,0,0,0,-0.0293656470230453,0,0,0,-0.0293656470230453
"CB","Quenton Meeks","CORNER",2560808,-0.0321915220531316,2,0,0,0,0,0,0,-0.0321915220531316,0,0,0,-0.0321915220531316
"SS","Lano Hill","CORNER",2558077,-0.0325790798175268,1,0,0,0,0,0,0,-0.0325790798175268,0,0,0,-0.0325790798175268
"SS","Tavon Wilson","CORNER",2534830,-0.0425915719001273,3,0,0,0,0,0,0,-0.0425915719001273,0,0,0,-0.0425915719001273
"OLB","Reuben Foster","CORNER",2557837,-0.0490034416568762,1,0,0,0,0,0,0,-0.0490034416568762,0,0,0,-0.0490034416568762
"CB","Javien Elliott","CORNER",2556934,-0.0562386629752917,7,0,0,0,0,0,0,-0.0562386629752917,0,0,0,-0.0562386629752917
"OLB","Bud Dupree","CORNER",2552289,-0.0576524898265495,1,0,0,0,0,0,0,-0.0576524898265495,0,0,0,-0.0576524898265495
"ILB","Benardrick McKinney","CORNER",2552490,-0.0593939961251181,2,0,0,0,0,0,0,-0.0593939961251181,0,0,0,-0.0593939961251181
"FS","Andre Hal","CORNER",2543874,-0.0652288879775118,2,0,0,0,0,0,0,-0.0652288879775118,0,0,0,-0.0652288879775118
"CB","Josh Hawkins","CORNER",2556550,-0.068293208752702,1,0,0,0,0,0,0,-0.068293208752702,0,0,0,-0.068293208752702
"LB","Elijah Lee","CORNER",2558121,-0.0704078012154047,2,0,0,0,0,0,0,-0.0704078012154047,0,0,0,-0.0704078012154047
"S","Minkah Fitzpatrick","CORNER",2560725,-0.0712587013462694,11,0,0,0,0,0,0,-0.0712587013462694,0,0,0,-0.0712587013462694
"ILB","Anthony Walker","CORNER",2558851,-0.0745349461316002,2,0,0,0,0,0,0,-0.0745349461316002,0,0,0,-0.0745349461316002
"FS","Jimmie Ward","CORNER",2543741,-0.0793811461051334,2,0,0,0,0,0,0,-0.0793811461051334,0,0,0,-0.0793811461051334
"DB","Kevin Toliver","CORNER",2560901,-0.0811307453150723,3,0,0,0,0,0,0,-0.0811307453150723,0,0,0,-0.0811307453150723
"CB","Denzel Ward","CORNER",2560916,-0.095892079086128,13,1,0,0,0,0,0,-0.23991645810212,0,0.144024379015992,0,-0.095892079086128
"LB","Dorian O'Daniel","CORNER",2560827,-0.100355509832442,1,0,0,0,0,0,0,-0.100355509832442,0,0,0,-0.100355509832442
"OLB","Craig Robertson","CORNER",2532431,-0.101050276267464,1,0,0,0,0,0,0,-0.101050276267464,0,0,0,-0.101050276267464
"OLB","Jamie Collins","CORNER",2539311,-0.104605587683878,2,0,0,0,0,0,0,-0.104605587683878,0,0,0,-0.104605587683878
"DB","Greg Stroman","CORNER",2560886,-0.10600667274398,2,0,0,0,0,0,0,-0.10600667274398,0,0,0,-0.10600667274398
"MLB","Jaylon Smith","CORNER",2555310,-0.106756526991991,1,0,0,0,0,0,0,-0.106756526991991,0,0,0,-0.106756526991991
"OLB","Malcolm Smith","CORNER",2499278,-0.109234283174499,1,0,0,0,0,0,0,-0.109234283174499,0,0,0,-0.109234283174499
"ILB","Zaire Franklin","CORNER",2561155,-0.109304115557888,1,0,0,0,0,0,0,-0.109304115557888,0,0,0,-0.109304115557888
"CB","Chris Milton","CORNER",2556394,-0.118192366774839,1,0,0,0,0,0,0,-0.118192366774839,0,0,0,-0.118192366774839
"OLB","T.J. Watt","CORNER",2558064,-0.122631741031238,1,0,0,0,0,0,0,-0.122631741031238,0,0,0,-0.122631741031238
"CB","Kayvon Webster","CORNER",2540291,-0.12633966148109,1,0,0,0,0,0,0,-0.12633966148109,0,0,0,-0.12633966148109
"ILB","Nick Kwiatkoski","CORNER",2555288,-0.129636867300673,1,0,0,0,0,0,0,-0.129636867300673,0,0,0,-0.129636867300673
"CB","Ryan Smith","CORNER",2555552,-0.129917885925127,9,0,0,0,0,0,0,-0.337686497625483,0.207768611700356,0,0,-0.129917885925127
"LB","Fred Warner","CORNER",2560917,-0.132692061748969,1,0,0,0,0,0,0,-0.132692061748969,0,0,0,-0.132692061748969
"ILB","B.J. Goodson","CORNER",2555522,-0.134612342690781,2,0,0,0,0,0,0,-0.134612342690781,0,0,0,-0.134612342690781
"OLB","Vincent Rey","CORNER",2507843,-0.134830879276529,1,0,0,0,0,0,0,-0.134830879276529,0,0,0,-0.134830879276529
"SS","Jordan Richards","CORNER",2552392,-0.137513626202937,3,0,0,0,0,0,0,-0.137513626202937,0,0,0,-0.137513626202937
"CB","Grant Haley","CORNER",2561001,-0.138544149654003,8,1,0,1,0,0,0,-0.804019366211976,0,0.665475216557973,0,-0.138544149654003
"CB","Aaron Colvin","CORNER",2543501,-0.139055074733228,1,0,0,0,0,0,0,-0.139055074733228,0,0,0,-0.139055074733228
"SS","Barry Church","CORNER",494259,-0.153264316180318,2,0,0,0,0,0,0,-0.153264316180318,0,0,0,-0.153264316180318
"SS","Jayron Kearse","CORNER",2555156,-0.153606955708721,2,1,1,0,0,1,0,0.181348438297862,0,-0.33885061403814,0.0038952200315574,-0.157502175740278
"MLB","Joe Schobert","CORNER",2555166,-0.15365250442226,3,0,0,0,0,0,0,-0.15365250442226,0,0,0,-0.15365250442226
"DB","Sean Chandler","CORNER",2561017,-0.15439054908648,2,0,0,0,0,0,0,-0.15439054908648,0,0,0,-0.15439054908648
"OLB","Jalen Reeves-Maybin","CORNER",2557924,-0.15556177317873,2,0,0,0,0,0,0,-0.15556177317873,0,0,0,-0.15556177317873
"ILB","Wesley Woodyard","CORNER",2354,-0.162577247539026,2,0,0,0,0,0,0,-0.162577247539026,0,0,0,-0.162577247539026
"OLB","Neville Hewitt","CORNER",2553657,-0.16360917061163,2,0,0,0,0,0,0,-0.16360917061163,0,0,0,-0.16360917061163
"CB","Lafayette Pitts","CORNER",2556652,-0.165434112847371,1,0,0,0,0,0,0,-0.165434112847371,0,0,0,-0.165434112847371
"OLB","Kareem Martin","CORNER",2543738,-0.16550553608141,2,0,0,0,0,0,0,-0.16550553608141,0,0,0,-0.16550553608141
"CB","Tramon Williams","CORNER",2506789,-0.165929768394764,5,0,0,0,0,0,0,-0.165929768394764,0,0,0,-0.165929768394764
"CB","Buster Skrine","CORNER",2495343,-0.178263740501715,13,4,1,1,0,0,0,-0.923963056402503,-0.146847458843924,0.892546774744712,0,-0.178263740501715
"SS","Matthias Farley","CORNER",2556429,-0.1833265714079,1,0,0,0,0,0,0,-0.1833265714079,0,0,0,-0.1833265714079
"ILB","Jon Bostic","CORNER",2539978,-0.183675644270944,3,0,0,0,0,0,0,-0.183675644270944,0,0,0,-0.183675644270944
"CB","Terrance Mitchell","CORNER",2543637,-0.189685880091693,5,1,0,0,0,0,0,-0.720573178867503,0,0.53088729877581,0,-0.189685880091693
"CB","Chandon Sullivan","CORNER",2560887,-0.194958994476775,1,0,0,0,0,0,0,-0.194958994476775,0,0,0,-0.194958994476775
"CB","Johnson Bademosi","CORNER",2535693,-0.201377159852995,1,0,0,0,0,0,0,-0.201377159852995,0,0,0,-0.201377159852995
"CB","Jalen Ramsey","CORNER",2555280,-0.201384428584541,18,1,1,0,0,1,0,0.227743187722302,0,-0.42958290607419,0.000455289767346656,-0.201839718351888
"SS","Derrick Kindred","CORNER",2555540,-0.20202592826645,2,0,0,0,0,0,0,-0.20202592826645,0,0,0,-0.20202592826645
"CB","Joshua Holsey","CORNER",2558858,-0.208128603513177,1,0,0,0,0,0,0,-0.208128603513177,0,0,0,-0.208128603513177
"ILB","Mark Barron","CORNER",2532789,-0.209116368377947,4,0,0,0,0,0,0,-0.209116368377947,0,0,0,-0.209116368377947
"ILB","Zach Brown","CORNER",2532804,-0.209485775310666,1,0,0,0,0,0,0,-0.209485775310666,0,0,0,-0.209485775310666
"CB","Tramaine Brock","CORNER",2507917,-0.216755959256535,6,0,0,0,0,0,0,-0.216755959256535,0,0,0,-0.216755959256535
"CB","Brandon Williams","CORNER",2556371,-0.21726934503198,5,0,0,0,0,0,0,-0.21726934503198,0,0,0,-0.21726934503198
"OLB","Brian Orakpo","CORNER",71423,-0.21736188205529,1,0,0,0,0,0,0,-0.21736188205529,0,0,0,-0.21736188205529
"LB","Roquan Smith","CORNER",2560877,-0.22798290770948,1,0,0,0,0,0,0,-0.22798290770948,0,0,0,-0.22798290770948
"FS","Ron Parker","CORNER",2530794,-0.228382897059273,5,1,1,0,0,1,0,0.279889933397195,-0.0285100147740753,-0.3756386030612,-0.104124212621193,-0.12425868443808
"FS","Marcus Maye","CORNER",2557995,-0.228687263085759,2,0,0,0,0,0,0,-0.228687263085759,0,0,0,-0.228687263085759
"LB","Kenny Young","CORNER",2560947,-0.229548364899027,1,0,0,0,0,0,0,-0.229548364899027,0,0,0,-0.229548364899027
"CB","Adam Jones","CORNER",2506345,-0.23765698684846,1,0,0,0,0,0,0,-0.23765698684846,0,0,0,-0.23765698684846
"WR","Tremon Smith","CORNER",2561103,-0.241022795489568,1,0,0,0,0,0,0,-0.241022795489568,0,0,0,-0.241022795489568
"S","Isaiah Johnson","CORNER",2556567,-0.248792319968938,2,2,1,1,0,0,0,0.0613891684430219,0,-0.31018148841196,0,-0.248792319968938
"CB","DeVante Bausby","CORNER",2553790,-0.256760591044776,7,0,0,0,0,0,0,-0.256760591044776,0,0,0,-0.256760591044776
"CB","Marshon Lattimore","CORNER",2558061,-0.260202768449722,20,2,0,0,0,0,0,-2.10718215979789,-0.589739336463432,2.4367187278116,0,-0.260202768449722
"ILB","Deone Bucannon","CORNER",2543769,-0.26142610990225,1,0,0,0,0,0,0,-0.26142610990225,0,0,0,-0.26142610990225
"SS","Josh Jones","CORNER",2558119,-0.261830297291114,4,0,0,0,0,0,0,0.0416720689002877,-0.303502366191402,0,0,-0.261830297291114
"CB","P.J. Williams","CORNER",2552484,-0.276428772016493,5,1,1,0,0,0,0,0.172881452741108,0,-0.449310224757601,0,-0.276428772016493
"CB","Aqib Talib","CORNER",1302,-0.276603329012409,7,0,0,0,0,0,0,-0.567795012929723,0.291191683917314,0,0,-0.276603329012409
"CB","Fabian Moreau","CORNER",2558136,-0.277464795489988,8,0,0,0,0,0,0,0.150647120674876,-0.428111916164864,0,0,-0.277464795489988
"OLB","K.J. Wright","CORNER",2495252,-0.312473388734216,1,0,0,0,0,0,0,-0.312473388734216,0,0,0,-0.312473388734216
"FS","Reggie Nelson","CORNER",2507167,-0.31357971078599,1,0,0,0,0,0,0,0.0659590166638271,-0.379538727449817,0,0,-0.31357971078599
"FS","Vonn Bell","CORNER",2555530,-0.323937883217582,5,1,1,0,0,0,0,-0.279209225149095,0.587601681158794,-0.43003064717761,-0.202299692049671,-0.121638191167911
"SS","Landon Collins","CORNER",2552454,-0.344433841638543,2,0,0,0,0,0,0,-0.595060521961035,0.250626680322492,0,0,-0.344433841638543
"CB","Bradley Roby","CORNER",2543505,-0.354852970567444,11,0,0,0,0,0,0,-0.354852970567444,0,0,0,-0.354852970567444
"LB","Oren Burks","CORNER",2560984,-0.36779643867336,1,0,0,0,0,0,0,-0.36779643867336,0,0,0,-0.36779643867336
"FS","D.J. Swearinger","CORNER",2539943,-0.380205261329556,5,0,0,0,0,0,0,0.358096412264582,-0.738301673594138,0,0,-0.380205261329556
"CB","Jaire Alexander","CORNER",2560952,-0.387500864474572,24,2,2,0,0,2,0,1.0082651426161,0.0249943378450391,-1.08462427731431,-0.336136067621401,-0.051364796853171
"OLB","Lavonte David","CORNER",2532828,-0.394394148234067,4,0,0,0,0,0,0,0.154714521785893,-0.54910867001996,0,0,-0.394394148234067
"CB","Trumaine Johnson","CORNER",2532877,-0.425306702722505,4,1,1,0,0,1,0,-0.00676696484548112,0,-0.418558057240857,1.83193638330081e-05,-0.425325022086338
"CB","Marcus Cooper","CORNER",2541202,-0.437230567147881,2,0,0,0,0,0,0,-0.437230567147881,0,0,0,-0.437230567147881
"CB","Prince Amukamara","CORNER",2495108,-0.43857123431167,6,0,0,0,0,0,0,-0.43857123431167,0,0,0,-0.43857123431167
"SS","Justin Evans","CORNER",2557945,-0.447013520513893,1,0,0,0,0,0,0,-0.447013520513893,0,0,0,-0.447013520513893
"FS","Tyrann Mathieu","CORNER",2540180,-0.456432866443118,8,0,0,0,0,0,0,-0.456432866443118,0,0,0,-0.456432866443118
"SS","Jeff Heath","CORNER",2541832,-0.459412705629978,7,0,0,0,0,0,0,-0.459412705629978,0,0,0,-0.459412705629978
"LB","Raekwon McMillan","CORNER",2558070,-0.461940608766244,2,1,1,0,0,0.5,0,-0.346248666967934,0,-0.071938347249493,-0.0437535945488175,-0.418187014217427
"CB","D.J. Hayden","CORNER",2539237,-0.46816710183018,8,1,0,0,0,0,0,-1.52689972656516,1.31635984789662,-0.25762722316164,0,-0.46816710183018
"CB","Levi Wallace","CORNER",2560914,-0.468513017306597,8,0,0,0,0,0,0,-0.468513017306597,0,0,0,-0.468513017306597
"CB","Bryce Callahan","CORNER",2553500,-0.479875428044835,12,0,0,0,0,0,0,-0.479875428044835,0,0,0,-0.479875428044835
"CB","Taron Johnson","CORNER",2560766,-0.482963266584789,5,0,0,0,0,0,0,-0.482963266584789,0,0,0,-0.482963266584789
"CB","Troy Hill","CORNER",2553536,-0.494428112777774,8,0,0,0,0,0,0,-0.494428112777774,0,0,0,-0.494428112777774
"FS","Xavier Woods","CORNER",2558159,-0.500907974008507,1,0,0,0,0,0,0,-0.500907974008507,0,0,0,-0.500907974008507
"FS","Kevin Byard","CORNER",2555158,-0.501580347274336,4,0,0,0,0,0,0,-0.146617024888804,-0.354963322385532,0,0,-0.501580347274336
"LB","Leon Jacobs","CORNER",2560758,-0.508932798677556,2,0,0,0,0,0,0,-0.508932798677556,0,0,0,-0.508932798677556
"OLB","Ray-Ray Armstrong","CORNER",2541792,-0.509087488214677,1,1,1,0,0,0,0,-0.016310282074426,0,-0.543455364717906,0.0506781585776548,-0.559765646792332
"DB","Tarvarius Moore","CORNER",2561117,-0.520468894892403,2,1,1,0,0,0,0,0.167769999985237,0,-0.68823889487764,0,-0.520468894892403
"SS","Damontae Kazee","CORNER",2558184,-0.529100547356104,1,0,0,0,0,0,0,-0.529100547356104,0,0,0,-0.529100547356104
"ILB","Terrance Smith","CORNER",2556775,-0.536890203708315,5,0,0,0,0,0,0,-0.536890203708315,0,0,0,-0.536890203708315
"ILB","Avery Williamson","CORNER",2543597,-0.54391924253141,3,1,1,0,0,1,0,0.0613200384193894,0,-0.604197054398473,-0.00104222655232622,-0.542877015979084
"CB","Kenny Moore II","CORNER",2558976,-0.544635771799054,4,0,0,0,0,0,0,-0.544635771799054,0,0,0,-0.544635771799054
"SS","John Johnson","CORNER",2558183,-0.557323281321648,4,1,1,0,0,0,0,0.35403550290858,-0.09874836052456,-0.812610423705668,0,-0.557323281321648
"CB","Xavier Rhodes","CORNER",2540155,-0.570920207695133,13,0,0,0,0,0,0,-0.570920207695133,0,0,0,-0.570920207695133
"CB","Trae Waynes","CORNER",2552448,-0.577712726139652,14,0,0,0,0,0,0,-0.577712726139652,0,0,0,-0.577712726139652
"CB","Tre Flowers","CORNER",2560728,-0.589548190486222,4,0,0,0,0,0,0,-0.589548190486222,0,0,0,-0.589548190486222
"ILB","Blake Martinez","CORNER",2555161,-0.591821875671201,1,0,0,0,0,0,0,-0.591821875671201,0,0,0,-0.591821875671201
"SS","Tony Jefferson","CORNER",2540164,-0.595556610518063,1,0,0,0,0,0,0,0.0995449282042431,-0.695101538722306,0,0,-0.595556610518063
"CB","Pierre Desir","CORNER",2543811,-0.60100588647663,22,0,0,0,0,0,0,-0.558071585134623,-0.0429343013420067,0,0,-0.60100588647663
"CB","E.J. Gaines","CORNER",2543823,-0.604260772674012,3,0,0,0,0,0,0,-0.66852183659949,0.0642610639254784,0,0,-0.604260772674012
"CB","Daryl Worley","CORNER",2555394,-0.613347774540726,7,1,1,0,0,1,0,-0.108751084234409,0.444055009822813,-1.04540666573822,0.0967549656090896,-0.710102740149816
