"position","displayName","nflId_def","route","tackling_opportunities","eps_tackling","eps_per_tackling_opportunity","perc_reduce_yac","FF","Tackles"
"CB","Nate Hairston",2558108,"GO",1,-0.0555891690276189,-0.0555891690276189,0,0,0
"CB","Nate Hairston",2558108,"HITCH",1,0.093498834751081,0.093498834751081,1,0,1
"CB","Nate Hairston",2558108,"OUT",6,0.213577561596593,0.0355962602660988,0.666666666666667,0,3
"CB","Nate Hairston",2558108,"SLANT",3,0.907103745950619,0.302367915316873,1,0,0.5
"DB","Natrell Jamerson",2560759,"OUT",1,-0.0621308319027443,-0.0621308319027443,0,0,1
"CB","Neiko Thorpe",2534846,"IN",1,0.163982405001411,0.163982405001411,1,0,1
"OLB","Neville Hewitt",2553657,"CROSS",2,0.353345464145888,0.176672732072944,1,0,0
"OLB","Neville Hewitt",2553657,"OUT",2,-0.0682381231459233,-0.0341190615729617,0.5,0,1.5
"CB","Nevin Lawson",2543872,"CORNER",2,-0.28608714620883,-0.143043573104415,0,0,2
"CB","Nevin Lawson",2543872,"CROSS",3,0.0739729021512887,0.0246576340504296,0.666666666666667,0,3
"CB","Nevin Lawson",2543872,"GO",2,-0.173063122084374,-0.0865315610421869,0.5,0,2
"CB","Nevin Lawson",2543872,"HITCH",3,0.314727737155328,0.104909245718443,1,0,3
"CB","Nevin Lawson",2543872,"IN",2,0.075174688610878,0.037587344305439,0.5,0,1
"CB","Nevin Lawson",2543872,"OUT",3,1.63798339061154,0.545994463537179,0.333333333333333,0,1.5
"CB","Nevin Lawson",2543872,"SLANT",1,-1.77776639121396,-1.77776639121396,0,0,0
"ILB","Nicholas Morrow",2559054,"CROSS",1,-0.0480481167241613,-0.0480481167241613,0,0,0
"ILB","Nicholas Morrow",2559054,"IN",1,0.0685820330159934,0.0685820330159934,1,0,1
"ILB","Nicholas Morrow",2559054,"SCREEN",1,0.0525862122539006,0.0525862122539006,1,0,0
"LB","Nick DeLuca",2561042,"CROSS",1,0.275763284808097,0.275763284808097,1,0,1
"LB","Nick DeLuca",2561042,"FLAT",1,-0.576416247653885,-0.576416247653885,0,0,0
"ILB","Nick Kwiatkoski",2555288,"CROSS",3,-0.343849625542601,-0.114616541847534,0,0,0.5
"ILB","Nick Kwiatkoski",2555288,"SLANT",1,0.938120966626055,0.938120966626055,1,0,1
"CB","Nick Nelson",2560819,"GO",1,-2.39604602119869,-2.39604602119869,0,0,0
"CB","Nick Nelson",2560819,"HITCH",1,0.101777714355328,0.101777714355328,1,0,1
"CB","Nick Nelson",2560819,"IN",1,0.0507156493432439,0.0507156493432439,1,0,1
"CB","Nick Nelson",2560819,"OUT",2,0.082304909334547,0.0411524546672735,0.5,0,1
"OLB","Nick Vigil",2555528,"CROSS",3,-0.589623425903384,-0.196541141967795,0.333333333333333,0,2
"OLB","Nick Vigil",2555528,"FLAT",2,-2.03952524518981,-1.01976262259491,0,0,2
"OLB","Nick Vigil",2555528,"HITCH",2,-0.229070079604726,-0.114535039802363,0,0,1
"OLB","Nick Vigil",2555528,"OUT",4,-0.091159979806529,-0.0227899949516322,0.5,0,3
"OLB","Nick Vigil",2555528,"SCREEN",1,0.986817377975535,0.986817377975535,1,0,1
"CB","Nickell Robey-Coleman",2540197,"FLAT",1,0.0110054557853739,0.0110054557853739,1,0,1
"CB","Nickell Robey-Coleman",2540197,"OUT",3,-0.431465309241748,-0.143821769747249,0.333333333333333,0,3
"CB","Nickell Robey-Coleman",2540197,"POST",1,-0.0712647882948283,-0.0712647882948283,0,0,1
"OLB","Nigel Bradham",2532800,"ANGLE",1,-0.00707552039445164,-0.00707552039445164,0,0,0.5
"OLB","Nigel Bradham",2532800,"CROSS",1,0.25688677540521,0.25688677540521,1,0,0
"OLB","Nigel Bradham",2532800,"HITCH",2,0.334153616662367,0.167076808331183,0.5,0,2
"OLB","Nigel Bradham",2532800,"SCREEN",1,-0.0403909729795456,-0.0403909729795456,0,0,1
"DB","Obi Melifonwu",2558189,"OUT",1,-0.0121627295929787,-0.0121627295929787,0,0,1
"LB","Oren Burks",2560984,"OUT",1,0.133003583281636,0.133003583281636,1,0,1
"CB","Orlando Scandrick",2307,"CROSS",2,1.30013855235171,0.650069276175855,1,0,2
"CB","Orlando Scandrick",2307,"GO",2,1.96994789288783,0.984973946443913,1,0,2
"CB","Orlando Scandrick",2307,"HITCH",5,0.291940627236701,0.0583881254473402,0.6,0,5
"CB","Orlando Scandrick",2307,"IN",3,0.0597933423626032,0.0199311141208677,1,0,1.5
"CB","Orlando Scandrick",2307,"OUT",3,0.0314527941146307,0.0104842647048769,0.666666666666667,0,2
"CB","Orlando Scandrick",2307,"POST",2,0.191100865441882,0.0955504327209412,1,0,2
"CB","Orlando Scandrick",2307,"SLANT",3,-0.379779348288673,-0.126593116096224,0.333333333333333,0,2
"CB","P.J. Williams",2552484,"CROSS",1,0.258132505991597,0.258132505991597,1,0,1
"CB","P.J. Williams",2552484,"GO",3,-1.54212094872625,-0.514040316242082,0.666666666666667,0,2
"CB","P.J. Williams",2552484,"HITCH",1,0.390245504158963,0.390245504158963,1,0,0
"CB","P.J. Williams",2552484,"IN",2,-0.841606656342105,-0.420803328171052,0.5,0,2
"CB","P.J. Williams",2552484,"OUT",4,0.190395106807366,0.0475987767018414,0.75,0,3
"CB","P.J. Williams",2552484,"SLANT",3,-0.400238032982028,-0.133412677660676,0.333333333333333,0,2
"CB","Parry Nickerson",2560822,"CORNER",2,-0.0831637303563028,-0.0415818651781514,0,0,1
"CB","Parry Nickerson",2560822,"CROSS",2,0.498118674904273,0.249059337452137,0.5,0,0.5
"CB","Parry Nickerson",2560822,"IN",2,0.250663007710396,0.125331503855198,1,0,2
"CB","Parry Nickerson",2560822,"OUT",4,1.24796607966732,0.31199151991683,1,0,3
"CB","Parry Nickerson",2560822,"POST",1,-0.0731687491212751,-0.0731687491212751,0,0,0
"CB","Parry Nickerson",2560822,"SLANT",1,-0.0254862395380608,-0.0254862395380608,0,0,1
"SS","Patrick Chung",71251,"CORNER",1,-0.119552830192485,-0.119552830192485,0,0,1
"SS","Patrick Chung",71251,"CROSS",2,0.0181152802440252,0.00905764012201261,1,0,2
"SS","Patrick Chung",71251,"FLAT",1,-0.237468856647703,-0.237468856647703,0,0,1
"SS","Patrick Chung",71251,"GO",1,-0.021560391606021,-0.021560391606021,0,0,1
"SS","Patrick Chung",71251,"IN",1,-0.416072935542624,-0.416072935542624,0,0,0
"SS","Patrick Chung",71251,"OUT",4,0.232163109610494,0.0580407774026234,0.75,0,3
"ILB","Patrick Onwuasor",2556642,"POST",1,-0.0194763320952998,-0.0194763320952998,0,0,0.5
"CB","Patrick Peterson",2495504,"HITCH",3,0.0521494694268924,0.0173831564756308,0.666666666666667,0,3
"CB","Patrick Peterson",2495504,"OUT",2,-0.746428824658111,-0.373214412329056,0.5,0,1
"CB","Patrick Peterson",2495504,"SLANT",2,-0.331222570312482,-0.165611285156241,0,0,1
"CB","Patrick Robinson",2508084,"OUT",1,0.00794532572777751,0.00794532572777751,1,0,1
"CB","Phillip Gaines",2543851,"CROSS",1,1.31688826516739,1.31688826516739,1,0,0
"CB","Phillip Gaines",2543851,"GO",2,-0.251604077366085,-0.125802038683042,0.5,0,2
"CB","Phillip Gaines",2543851,"HITCH",3,-0.386165138682459,-0.128721712894153,0.333333333333333,0,3
"CB","Phillip Gaines",2543851,"IN",2,-0.114521605952795,-0.0572608029763975,0.5,0,2
"CB","Phillip Gaines",2543851,"OUT",2,0.078280087654391,0.0391400438271955,1,0,1
"CB","Phillip Gaines",2543851,"POST",2,-0.27281361384874,-0.13640680692437,0,0,1
"CB","Pierre Desir",2543811,"CROSS",1,-0.0252416922194581,-0.0252416922194581,0,0,1
"CB","Pierre Desir",2543811,"FLAT",1,0.37485051380649,0.37485051380649,1,0,1
"CB","Pierre Desir",2543811,"GO",1,0.824625132721141,0.824625132721141,1,0,0
"CB","Pierre Desir",2543811,"HITCH",3,0.0364226665775221,0.012140888859174,1,0,3
"CB","Pierre Desir",2543811,"IN",5,1.01049427231498,0.202098854462997,0.2,0,5
"CB","Pierre Desir",2543811,"OUT",5,0.294354420815395,0.0588708841630791,0.8,0,4
"CB","Pierre Desir",2543811,"POST",4,-5.13184742436523,-1.28296185609131,0.5,0,2
"CB","Pierre Desir",2543811,"SLANT",3,0.255332553559062,0.085110851186354,0.666666666666667,0,1
"MLB","Preston Brown",2543814,"CROSS",2,-0.0788672725508692,-0.0394336362754346,0.5,0,1
"MLB","Preston Brown",2543814,"FLAT",2,0.32859750875856,0.16429875437928,1,0,1.5
"MLB","Preston Brown",2543814,"OUT",1,-0.428169356051776,-0.428169356051776,0,0,1
"CB","Prince Amukamara",2495108,"CROSS",1,-0.0348156717282873,-0.0348156717282873,0,0,0
"CB","Prince Amukamara",2495108,"GO",5,-0.810005542533298,-0.16200110850666,0.6,0,4
"CB","Prince Amukamara",2495108,"HITCH",6,-0.481512515806324,-0.0802520859677207,0.5,0,6
"CB","Prince Amukamara",2495108,"IN",4,-1.58001634383344,-0.39500408595836,0.75,0,2.5
"CB","Prince Amukamara",2495108,"OUT",6,-2.72121745630715,-0.453536242717858,0.5,0,4
"CB","Prince Amukamara",2495108,"SLANT",6,-0.327326115735239,-0.0545543526225398,0.666666666666667,0,4
"SS","Quandre Diggs",2552262,"CROSS",2,-0.383416689885718,-0.191708344942859,0,0,2
"SS","Quandre Diggs",2552262,"FLAT",1,0.27049447883349,0.27049447883349,1,0,1
"SS","Quandre Diggs",2552262,"GO",1,0.0589721282302345,0.0589721282302345,1,0,1
"SS","Quandre Diggs",2552262,"HITCH",1,0.594088864247627,0.594088864247627,1,0,1
"SS","Quandre Diggs",2552262,"OUT",3,0.0135383358321563,0.00451277861071876,0.666666666666667,0,3
"SS","Quandre Diggs",2552262,"POST",1,0.0273361008333004,0.0273361008333004,1,0,0
"CB","Quincy Wilson",2557961,"GO",1,-0.190434644820607,-0.190434644820607,0,0,0
"CB","Quincy Wilson",2557961,"HITCH",1,0.0644355074359175,0.0644355074359175,1,0,1
"CB","Quincy Wilson",2557961,"POST",1,0.0967384669933293,0.0967384669933293,1,0,1
"CB","Quincy Wilson",2557961,"SLANT",1,-0.198912238636636,-0.198912238636636,0,0,1
"CB","Quinton Dunbar",2553796,"CROSS",2,0.00436464537030234,0.00218232268515117,0.5,0,1
"CB","Quinton Dunbar",2553796,"HITCH",3,0.0483392639007743,0.0161130879669248,1,0,3
"CB","Quinton Dunbar",2553796,"IN",1,-2.61768869920864,-2.61768869920864,0,0,0
"CB","Quinton Dunbar",2553796,"OUT",6,-1.67246877971022,-0.27874479661837,0.333333333333333,0,6
"CB","Quinton Dunbar",2553796,"SLANT",2,-0.156937357131631,-0.0784686785658156,0,0,1.5
"LB","Raekwon McMillan",2558070,"CORNER",1,-0.0437535945488175,-0.0437535945488175,0,0,0.5
"LB","Raekwon McMillan",2558070,"HITCH",1,-0.0876510085489314,-0.0876510085489314,0,0,0
"LB","Raekwon McMillan",2558070,"OUT",1,0.0579046629606653,0.0579046629606653,1,0,0.5
"SS","Rafael Bush",2507817,"CROSS",1,-0.178145564927549,-0.178145564927549,0,0,1
"SS","Rafael Bush",2507817,"FLAT",3,-0.882993278716151,-0.294331092905384,0.666666666666667,0,1
"SS","Rafael Bush",2507817,"HITCH",1,-0.0683281231300814,-0.0683281231300814,0,0,1
"SS","Rafael Bush",2507817,"IN",1,0.129827658228516,0.129827658228516,1,0,1
"SS","Rafael Bush",2507817,"OUT",3,-1.11488681898081,-0.371628939660271,0.333333333333333,0,2.5
"SS","Rafael Bush",2507817,"SLANT",3,-4.34958513283739,-1.4498617109458,0.333333333333333,0,0.5
"ILB","Ramik Wilson",2552320,"CROSS",1,-0.318178836799924,-0.318178836799924,0,0,0
"ILB","Ramik Wilson",2552320,"FLAT",1,-0.0705015051291305,-0.0705015051291305,0,0,1
"ILB","Ramik Wilson",2552320,"OUT",1,0.0445057481666634,0.0445057481666634,1,0,1
"OLB","Ramon Humber",2507644,"OUT",1,0.0482197104058957,0.0482197104058957,1,0,1
"LB","Rashaan Evans",2560718,"OUT",1,-0.265198938137918,-0.265198938137918,0,0,0.5
"CB","Rashaan Melvin",2541200,"GO",2,0.162668647476226,0.0813343237381131,1,0,2
"CB","Rashaan Melvin",2541200,"HITCH",2,1.49811285681936,0.749056428409682,1,0,1
"CB","Rashaan Melvin",2541200,"IN",3,-0.47066801901235,-0.156889339670783,0,0,2
"CB","Rashaan Melvin",2541200,"OUT",6,0.38006582055615,0.0633443034260249,0.833333333333333,0,4
"CB","Rashaan Melvin",2541200,"POST",1,-0.261397704855472,-0.261397704855472,0,0,0
"CB","Rashaan Melvin",2541200,"SLANT",1,0.0755995977865592,0.0755995977865592,1,0,2
"CB","Rashard Robinson",2555546,"GO",1,-0.437290700510928,-0.437290700510928,0,0,0.5
"CB","Rashard Robinson",2555546,"HITCH",1,0.291619772015935,0.291619772015935,1,0,1
"CB","Rashard Robinson",2555546,"OUT",1,0.0141083217263066,0.0141083217263066,1,0,1
"CB","Rashard Robinson",2555546,"POST",2,-0.0886275943273854,-0.0443137971636927,0.5,0,2
"CB","Rasul Douglas",2558168,"CROSS",1,-0.168706936613867,-0.168706936613867,0,0,0
"CB","Rasul Douglas",2558168,"FLAT",1,-0.907840599548957,-0.907840599548957,0,0,0
"CB","Rasul Douglas",2558168,"GO",3,-0.643052305825388,-0.214350768608463,0,0,1
"CB","Rasul Douglas",2558168,"HITCH",1,0.0282429221418241,0.0282429221418241,1,0,1
"CB","Rasul Douglas",2558168,"IN",1,-3.11805918429586,-3.11805918429586,0,0,0
"CB","Rasul Douglas",2558168,"OUT",7,-0.713961937653045,-0.101994562521864,0.714285714285714,0,3
"CB","Rasul Douglas",2558168,"POST",2,0.074238095041911,0.0371190475209555,0.5,0,2
"CB","Rasul Douglas",2558168,"SLANT",6,-0.0325260970462891,-0.00542101617438151,0.333333333333333,0,4
"OLB","Ray-Ray Armstrong",2541792,"CORNER",1,0.0506781585776548,0.0506781585776548,1,0,0
"SS","Rayshawn Jenkins",2558182,"SLANT",1,-0.141698783355914,-0.141698783355914,0,0,1
"FS","Reggie Nelson",2507167,"CROSS",1,-0.238070813495562,-0.238070813495562,0,0,1
"FS","Reggie Nelson",2507167,"OUT",2,0.352792527170058,0.176396263585029,1,0,1
"SS","Reshad Jones",496739,"POST",1,0.417087729968444,0.417087729968444,1,0,1
"OLB","Reuben Foster",2557837,"CROSS",1,-0.353313107891515,-0.353313107891515,0,0,0
"OLB","Reuben Foster",2557837,"HITCH",2,-0.581358750676295,-0.290679375338147,0.5,0,2
"OLB","Reuben Foster",2557837,"OUT",1,0.199372643721182,0.199372643721182,1,0,0
"OLB","Reuben Foster",2557837,"SCREEN",2,-1.0780375049141,-0.53901875245705,0,0,0
"CB","Richard Sherman",2495507,"FLAT",1,0.162234528467592,0.162234528467592,1,0,1
"CB","Richard Sherman",2495507,"GO",1,2.01409201385896,2.01409201385896,1,0,0
"CB","Richard Sherman",2495507,"HITCH",5,-1.66576637273976,-0.333153274547952,0.8,0,2
"CB","Richard Sherman",2495507,"IN",2,0.509150736203258,0.254575368101629,1,0,2
"CB","Richard Sherman",2495507,"OUT",2,0.144589098513208,0.0722945492566038,1,0,1
"CB","Richard Sherman",2495507,"POST",1,0.0137661829144239,0.0137661829144239,1,0,1
"CB","Robert Alford",2539653,"CROSS",3,-0.15401386570715,-0.0513379552357166,0.333333333333333,0,1.5
"CB","Robert Alford",2539653,"GO",4,-1.62994938651306,-0.407487346628264,0.5,0,3
"CB","Robert Alford",2539653,"HITCH",6,-0.582470628095848,-0.0970784380159747,0.666666666666667,0,6
"CB","Robert Alford",2539653,"IN",7,0.254406812328529,0.036343830332647,0.714285714285714,0,5.5
"CB","Robert Alford",2539653,"OUT",6,-1.68154247098954,-0.280257078498257,0.666666666666667,0,5
"CB","Robert Alford",2539653,"POST",1,-1.554453411426,-1.554453411426,0,0,0
"CB","Robert Alford",2539653,"SLANT",5,0.122911069961531,0.0245822139923061,0.6,0,3.5
"FS","Ron Parker",2530794,"CORNER",1,-0.104124212621193,-0.104124212621193,0,0,1
"FS","Ron Parker",2530794,"CROSS",2,-0.0973239627466139,-0.0486619813733069,0.5,0,1.5
"FS","Ron Parker",2530794,"IN",1,-0.15858959494469,-0.15858959494469,0,0,0
"FS","Ron Parker",2530794,"POST",1,0.0259318757878804,0.0259318757878804,1,0,0
"CB","Ronald Darby",2552689,"CORNER",1,-0.101915514204096,-0.101915514204096,0,0,0
"CB","Ronald Darby",2552689,"CROSS",1,0.127299642155225,0.127299642155225,1,0,1
"CB","Ronald Darby",2552689,"FLAT",1,0.166442278267631,0.166442278267631,1,0,1
"CB","Ronald Darby",2552689,"GO",1,0.0606734100129138,0.0606734100129138,1,0,0
"CB","Ronald Darby",2552689,"HITCH",5,-0.114322136800559,-0.0228644273601118,0.8,0,4
"CB","Ronald Darby",2552689,"IN",4,0.148258953954563,0.0370647384886408,0.75,0,2.5
"CB","Ronald Darby",2552689,"OUT",5,0.0395411139506298,0.00790822279012596,0.8,0,5
"CB","Ronald Darby",2552689,"SLANT",1,0.0801690586540506,0.0801690586540506,1,0,1
"DB","Ronnie Harrison",2561008,"HITCH",1,0.039847643830394,0.039847643830394,1,0,0.5
"DB","Ronnie Harrison",2561008,"OUT",2,0.220915062550054,0.110457531275027,1,0,2
"LB","Roquan Smith",2560877,"CROSS",5,-2.36891552099051,-0.473783104198102,0.2,0,4.5
"LB","Roquan Smith",2560877,"FLAT",3,0.0169475988977678,0.00564919963258926,0.333333333333333,0,2.5
"LB","Roquan Smith",2560877,"HITCH",4,0.0550965622440415,0.0137741405610104,0.5,0,4
"LB","Roquan Smith",2560877,"OUT",7,0.485232985229774,0.0693189978899677,0.714285714285714,0,6
"CB","Ryan Lewis",2559208,"GO",1,3.25142928793257,3.25142928793257,1,0,1
"CB","Ryan Lewis",2559208,"IN",1,-0.146508705124732,-0.146508705124732,0,0,1
"CB","Ryan Lewis",2559208,"OUT",2,-0.175724914966589,-0.0878624574832944,0.5,1,2
"CB","Ryan Lewis",2559208,"SLANT",2,-1.03169178054309,-0.515845890271545,0,0,1
"CB","Ryan Smith",2555552,"HITCH",2,-1.16720456432821,-0.583602282164105,0.5,0,0.5
"CB","Ryan Smith",2555552,"OUT",5,-0.166104997076194,-0.0332209994152389,0.6,1,5
"CB","Ryan Smith",2555552,"POST",1,-0.128210313626704,-0.128210313626704,0,0,1
"CB","Ryan Smith",2555552,"SLANT",1,-0.361119052405772,-0.361119052405772,0,0,0
"CB","Sam Shields",1037374,"CROSS",2,-0.472994000363657,-0.236497000181829,0,0,2
"CB","Sam Shields",1037374,"GO",1,-2.43841096926403,-2.43841096926403,0,0,0
"CB","Sam Shields",1037374,"HITCH",2,0.0217103123739446,0.0108551561869723,1,0,0
"CB","Sam Shields",1037374,"IN",1,-0.0694791057479943,-0.0694791057479943,0,0,1
"CB","Sam Shields",1037374,"OUT",1,9.19437112979482e-05,9.19437112979482e-05,1,0,0
"CB","Sam Shields",1037374,"POST",1,-0.0430919640750898,-0.0430919640750898,0,0,1
"CB","Sam Shields",1037374,"SLANT",1,-0.552356206673918,-0.552356206673918,0,0,0
"OLB","Samson Ebukam",2558830,"CROSS",1,-0.0205538162626047,-0.0205538162626047,0,0,0
"OLB","Samson Ebukam",2558830,"WHEEL",1,-0.137047433113122,-0.137047433113122,0,0,0
"DB","Sean Chandler",2561017,"GO",1,0.186282641786902,0.186282641786902,1,0,1
"DB","Sean Chandler",2561017,"HITCH",1,0.000301619327701896,0.000301619327701896,1,0,1
"DB","Sean Chandler",2561017,"POST",1,-0.25861227408504,-0.25861227408504,0,0,0
"DB","Sean Chandler",2561017,"SLANT",1,-0.110255846943485,-0.110255846943485,0,0,1
"SS","Sean Davis",2555386,"SLANT",2,-1.66129415106649,-0.830647075533247,0,0,0.5
"ILB","Sean Lee",496937,"ANGLE",1,0.545242422857801,0.545242422857801,1,0,1
"ILB","Sean Lee",496937,"CROSS",1,-0.339916383234022,-0.339916383234022,0,0,0
"ILB","Sean Lee",496937,"GO",1,0.136046856037487,0.136046856037487,1,0,0
"ILB","Sean Lee",496937,"OUT",1,-0.27385658640452,-0.27385658640452,0,0,0
"OLB","Shaq Thompson",2552447,"FLAT",1,0.196204129389909,0.196204129389909,1,0,1
"OLB","Shaq Thompson",2552447,"GO",1,0.024581570370815,0.024581570370815,1,0,1
"OLB","Shaq Thompson",2552447,"HITCH",1,-0.0275436683463837,-0.0275436683463837,0,0,1
"OLB","Shaq Thompson",2552447,"IN",2,0.272187711127309,0.136093855563655,0.5,0,2
"OLB","Shaq Thompson",2552447,"OUT",4,-1.2946759636538,-0.323668990913451,0.5,0,3
"OLB","Shaq Thompson",2552447,"WHEEL",1,0.325794190171819,0.325794190171819,1,0,0
"OLB","Shaquil Barrett",2550541,"CORNER",1,3.52274177959746,3.52274177959746,1,0,0
"OLB","Shaquil Barrett",2550541,"FLAT",1,-0.377114236325009,-0.377114236325009,0,0,0
"OLB","Shaquil Barrett",2550541,"OUT",1,0.0411926521181597,0.0411926521181597,1,0,1
"CB","Shaquill Griffin",2558259,"CROSS",1,-0.00227806326356683,-0.00227806326356683,0,0,1
"CB","Shaquill Griffin",2558259,"FLAT",1,0.115347871388558,0.115347871388558,1,0,1
"CB","Shaquill Griffin",2558259,"GO",2,0.867477091147725,0.433738545573862,0.5,0,2
"CB","Shaquill Griffin",2558259,"HITCH",5,0.219734736441925,0.0439469472883851,0.8,0,4
"CB","Shaquill Griffin",2558259,"IN",6,-0.220482337834609,-0.0367470563057681,0.5,0,2.5
"CB","Shaquill Griffin",2558259,"OUT",5,0.637651279248754,0.127530255849751,0.8,0,3
"CB","Shaquill Griffin",2558259,"POST",1,0.00111754382019047,0.00111754382019047,1,0,1
"CB","Shaquill Griffin",2558259,"SLANT",4,2.06901485839124,0.517253714597809,1,0,4
"CB","Shareece Wright",2495251,"CROSS",2,0.011206916131729,0.0056034580658645,0.5,0,2
"CB","Shareece Wright",2495251,"GO",2,0.171916156607869,0.0859580783039344,1,0,1
"CB","Shareece Wright",2495251,"HITCH",1,0.0772968619399625,0.0772968619399625,1,0,1
"CB","Shareece Wright",2495251,"IN",2,0.227380618690582,0.113690309345291,0.5,0,1.5
"CB","Shareece Wright",2495251,"POST",1,-0.13423106200804,-0.13423106200804,0,0,0.5
"CB","Shareece Wright",2495251,"SCREEN",1,-0.0739959421629575,-0.0739959421629575,0,0,1
"CB","Shareece Wright",2495251,"SLANT",1,-0.048517198669979,-0.048517198669979,0,0,1
"OLB","Sharif Finch",2561328,"HITCH",1,0.021275940520684,0.021275940520684,1,0,1
"SS","Sharrod Neasman",2556443,"CROSS",1,0.000259163784041172,0.000259163784041172,1,0,1
"SS","Sharrod Neasman",2556443,"OUT",2,-0.0299456953886239,-0.0149728476943119,0.5,0,2
"LB","Shaun Dion Hamilton",2561003,"CROSS",1,0.305774792815242,0.305774792815242,1,0,0
"SS","Shawn Williams",2539233,"CORNER",1,-0.211626163791184,-0.211626163791184,0,0,1
"SS","Shawn Williams",2539233,"CROSS",1,-0.567421853001355,-0.567421853001355,0,0,0.5
"SS","Shawn Williams",2539233,"IN",1,-0.0480171545486113,-0.0480171545486113,0,0,1
"SS","Shawn Williams",2539233,"POST",2,-0.0179753041279946,-0.0089876520639973,0.5,0,2
"SS","Shawn Williams",2539233,"SLANT",2,-0.190220899766773,-0.0951104498833863,0,0,2
"CB","Sherrick McManis",494289,"HITCH",1,0.000322716136597609,0.000322716136597609,1,0,1
"CB","Sherrick McManis",494289,"SLANT",1,1.93600414641322,1.93600414641322,1,0,1
"CB","Sidney Jones",2557958,"CROSS",1,-0.616258299256708,-0.616258299256708,0,0,1
"CB","Sidney Jones",2557958,"HITCH",1,0.0817023107342405,0.0817023107342405,1,0,1
"CB","Sidney Jones",2557958,"OUT",2,-0.002722229947845,-0.0013611149739225,0.5,0,2
"CB","Sidney Jones",2557958,"POST",1,0.226407729577073,0.226407729577073,1,0,1
"CB","Sidney Jones",2557958,"SCREEN",1,-0.048942716320075,-0.048942716320075,0,0,1
"CB","Sidney Jones",2557958,"SLANT",1,0.0916548301528051,0.0916548301528051,1,0,1
"CB","Stephon Gilmore",2533062,"CORNER",1,0.00036111620464041,0.00036111620464041,1,0,0
"CB","Stephon Gilmore",2533062,"GO",2,0.105665172626832,0.052832586313416,0.5,0,1
"CB","Stephon Gilmore",2533062,"HITCH",5,0.367389428204727,0.0734778856409455,0.6,0,5
"CB","Stephon Gilmore",2533062,"IN",2,0.0855270427237891,0.0427635213618945,1,0,2
"CB","Stephon Gilmore",2533062,"OUT",4,-0.528018710144426,-0.132004677536106,0.75,0,2
"CB","Stephon Gilmore",2533062,"POST",1,0.114193925767689,0.114193925767689,1,0,1
"CB","Stephon Gilmore",2533062,"SCREEN",1,1.70745707945057,1.70745707945057,1,0,0
"CB","Stephon Gilmore",2533062,"SLANT",7,6.09509173225718,0.870727390322454,0.857142857142857,1,5.5
"CB","Steven Nelson",2552265,"CROSS",5,0.185573506944868,0.0371147013889737,0.6,0,5
"CB","Steven Nelson",2552265,"GO",5,-1.04491997502473,-0.208983995004946,0.2,0,4
"CB","Steven Nelson",2552265,"HITCH",4,-2.02573599540569,-0.506433998851424,0.25,0,3
"CB","Steven Nelson",2552265,"IN",5,-0.410836497142273,-0.0821672994284546,0.8,0,3
"CB","Steven Nelson",2552265,"OUT",2,0.00145194766347034,0.00072597383173517,1,0,2
"CB","Steven Nelson",2552265,"POST",2,0.116199988138474,0.0580999940692372,0.5,0,2
"CB","Steven Nelson",2552265,"SCREEN",2,0.160486183942368,0.0802430919711842,1,0,1
"CB","Steven Nelson",2552265,"SLANT",5,1.90961997030116,0.381923994060233,0.8,0,4
"DB","Su'a Cravens",2555345,"CORNER",1,0.0844665941732454,0.0844665941732454,1,0,1
"DB","Su'a Cravens",2555345,"HITCH",2,0.0243892663443295,0.0121946331721648,0.5,0,1.5
"DB","Su'a Cravens",2555345,"IN",1,-0.19894414308194,-0.19894414308194,0,0,0
"CB","T.J. Carrie",2550164,"CORNER",1,0.0195348357756746,0.0195348357756746,1,0,1
"CB","T.J. Carrie",2550164,"CROSS",2,-0.243477230294601,-0.1217386151473,0,0,0.5
"CB","T.J. Carrie",2550164,"GO",4,-1.36231805407493,-0.340579513518733,0.75,0,3.5
"CB","T.J. Carrie",2550164,"HITCH",2,-0.134008149108167,-0.0670040745540835,0.5,0,1
"CB","T.J. Carrie",2550164,"IN",1,0.0622054520924616,0.0622054520924616,1,0,1
"CB","T.J. Carrie",2550164,"OUT",5,0.532957521976181,0.106591504395236,0.6,0,4
"CB","T.J. Carrie",2550164,"POST",1,-0.0317909171000004,-0.0317909171000004,0,0,1
"CB","T.J. Carrie",2550164,"SCREEN",1,0.28265119453259,0.28265119453259,1,0,1
"CB","T.J. Carrie",2550164,"SLANT",3,0.339919712776074,0.113306570925358,0.333333333333333,0,2.5
"CB","T.J. Carrie",2550164,"undefined",1,-0.45611802722677,-0.45611802722677,0,0,1
"SS","T.J. McDonald",2539309,"CROSS",2,0.302011142598642,0.151005571299321,1,0,2
"SS","T.J. McDonald",2539309,"FLAT",1,-0.000564688021421178,-0.000564688021421178,0,0,1
"SS","T.J. McDonald",2539309,"HITCH",2,0.173544607588153,0.0867723037940763,1,0,1.5
"SS","T.J. McDonald",2539309,"IN",1,0.0160130129613004,0.0160130129613004,1,0,1
"SS","T.J. McDonald",2539309,"SCREEN",1,-0.616497328099894,-0.616497328099894,0,0,0
"OLB","T.J. Watt",2558064,"GO",1,0.320263088232411,0.320263088232411,1,0,0
"OLB","T.J. Watt",2558064,"HITCH",2,-0.067456554545598,-0.033728277272799,0.5,0,0
